-0.000050,5.000000,1.040000
-0.000050,5.000000,1.040000
-0.000050,4.800000,1.040000
-0.000050,5.000000,0.960000
-0.000050,5.000000,1.040000
-0.000050,5.000000,0.960000
-0.000050,5.000000,0.960000
-0.000050,5.000000,0.960000
-0.000050,5.000000,1.040000
-0.000050,5.000000,0.960000
-0.000050,5.000000,0.800000
-0.000050,4.800000,0.960000
-0.000050,5.000000,0.880000
-0.000049,5.000000,0.880000
-0.000049,4.800000,0.960000
-0.000049,5.000000,0.880000
-0.000049,5.000000,0.800000
-0.000049,4.800000,0.800000
-0.000049,5.000000,0.880000
-0.000049,4.800000,0.800000
-0.000049,4.800000,0.800000
-0.000049,4.800000,0.800000
-0.000049,4.800000,0.720000
-0.000049,4.800000,0.880000
-0.000049,4.800000,0.800000
-0.000049,4.800000,0.800000
-0.000049,5.000000,0.720000
-0.000049,5.000000,0.800000
-0.000049,4.800000,0.720000
-0.000049,4.800000,0.720000
-0.000049,4.800000,0.640000
-0.000049,4.800000,0.720000
-0.000049,4.800000,0.720000
-0.000049,5.000000,0.720000
-0.000049,4.800000,0.720000
-0.000049,5.000000,0.640000
-0.000049,5.000000,0.640000
-0.000049,4.800000,0.640000
-0.000048,5.000000,0.560000
-0.000048,4.800000,0.640000
-0.000048,5.000000,0.640000
-0.000048,4.800000,0.560000
-0.000048,5.000000,0.640000
-0.000048,4.800000,0.640000
-0.000048,4.600000,0.640000
-0.000048,5.000000,0.560000
-0.000048,4.800000,0.640000
-0.000048,5.000000,0.640000
-0.000048,4.800000,0.640000
-0.000048,5.000000,0.560000
-0.000048,5.000000,0.560000
-0.000048,5.000000,0.560000
-0.000048,4.800000,0.480000
-0.000048,5.000000,0.480000
-0.000048,4.800000,0.480000
-0.000048,4.800000,0.480000
-0.000048,5.000000,0.560000
-0.000048,5.000000,0.480000
-0.000048,4.800000,0.480000
-0.000048,4.800000,0.480000
-0.000048,5.000000,0.480000
-0.000048,4.800000,0.400000
-0.000048,4.800000,0.400000
-0.000047,5.000000,0.480000
-0.000047,5.200000,0.400000
-0.000047,4.800000,0.400000
-0.000047,4.800000,0.400000
-0.000047,5.000000,0.400000
-0.000047,5.000000,0.480000
